adcode,provinceName,OBJECTID1,suspectedCountIncr,suspectedCount,confirmedIncr,confirmedCount,deadIncr,deadCount,currentSuspectedCount,dateId,provinceShortName
460000,海南省,21,0.0,0,0,8955,0,6,0.0,20220928,海南
500000,重庆市,22,0.0,0,0,1039,0,6,0.0,20220928,重庆
510000,四川省,23,20.0,0,7,5612,0,3,5.0,20220928,四川
520000,贵州省,24,58.0,0,38,902,0,2,4.0,20220928,贵州
530000,云南省,25,25.0,0,6,2400,0,2,0.0,20220928,云南
540000,西藏自治区,26,85.0,0,5,1373,0,0,0.0,20220928,西藏
610000,陕西省,27,4.0,0,1,3740,0,3,0.0,20220928,陕西
620000,甘肃省,28,1.0,0,0,1350,0,2,0.0,20220928,甘肃
630000,青海省,29,0.0,0,0,239,0,0,0.0,20220928,青海
640000,宁夏回族自治区,30,189.0,0,2,139,0,0,0.0,20220928,宁夏
650000,新疆维吾尔自治区,31,11.0,0,0,1170,0,3,0.0,20220928,新疆维吾尔自治
110000,北京市,1,5.0,0,6,4221,0,9,,20220929,北京
120000,天津市,2,65.0,0,13,2371,0,3,,20220929,天津
130000,河北省,3,9.0,0,2,2029,0,7,,20220929,河北
140000,山西省,4,0.0,0,3,475,0,0,,20220929,山西
150000,内蒙古自治区,5,0.0,0,1,2771,0,1,,20220929,内蒙古
210000,辽宁省,6,3.0,0,2,1894,0,2,,20220929,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,,20220929,吉林
230000,黑龙江省,8,54.0,0,15,3384,0,13,,20220929,黑龙江
310000,上海市,9,14.0,0,14,64153,0,595,,20220929,上海
320000,江苏省,10,12.0,0,5,2402,0,0,,20220929,江苏
330000,浙江省,11,15.0,0,0,3421,0,1,,20220929,浙江
340000,安徽省,12,7.0,0,0,1506,0,6,,20220929,安徽
350000,福建省,13,4.0,0,11,4362,0,1,,20220929,福建
360000,江西省,14,1.0,0,0,1495,0,1,,20220929,江西
370000,山东省,15,14.0,0,2,3099,0,7,,20220929,山东
410000,河南省,16,22.0,0,1,3330,0,22,,20220929,河南
420000,湖北省,17,6.0,0,0,68429,0,4512,,20220929,湖北
430000,湖南省,18,2.0,0,1,1457,0,4,,20220929,湖南
440000,广东省,19,28.0,0,31,10022,0,8,,20220929,广东
450000,广西壮族自治区,20,15.0,0,0,2329,0,2,,20220929,广西
460000,海南省,21,0.0,0,0,8955,0,6,,20220929,海南
500000,重庆市,22,4.0,0,1,1040,0,6,,20220929,重庆
510000,四川省,23,24.0,0,12,5624,0,3,,20220929,四川
520000,贵州省,24,80.0,0,17,919,0,2,,20220929,贵州
530000,云南省,25,29.0,0,6,2406,0,2,,20220929,云南
540000,西藏自治区,26,66.0,0,6,1379,0,0,,20220929,西藏
610000,陕西省,27,16.0,0,4,3744,0,3,,20220929,陕西
620000,甘肃省,28,7.0,0,0,1350,0,2,,20220929,甘肃
630000,青海省,29,4.0,0,0,239,0,0,,20220929,青海
640000,宁夏回族自治区,30,176.0,0,3,142,0,0,,20220929,宁夏
650000,新疆维吾尔自治区,31,29.0,0,0,1170,0,3,,20220929,新疆维吾尔自治
110000,北京市,1,4.0,0,6,4227,0,9,,20220930,北京
120000,天津市,2,28.0,0,4,2375,0,3,,20220930,天津
130000,河北省,3,3.0,0,0,2029,0,7,,20220930,河北
140000,山西省,4,6.0,0,7,482,0,0,,20220930,山西
150000,内蒙古自治区,5,8.0,0,19,2790,0,1,,20220930,内蒙古
210000,辽宁省,6,2.0,0,0,1894,0,2,,20220930,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,,20220930,吉林
230000,黑龙江省,8,28.0,0,5,3389,0,13,,20220930,黑龙江
310000,上海市,9,19.0,0,21,64174,0,595,,20220930,上海
320000,江苏省,10,4.0,0,9,2411,0,0,,20220930,江苏
330000,浙江省,11,20.0,0,4,3425,0,1,,20220930,浙江
340000,安徽省,12,2.0,0,0,1506,0,6,,20220930,安徽
350000,福建省,13,4.0,0,10,4372,0,1,,20220930,福建
360000,江西省,14,1.0,0,0,1495,0,1,,20220930,江西
370000,山东省,15,20.0,0,7,3106,0,7,,20220930,山东
410000,河南省,16,21.0,0,0,3330,0,22,,20220930,河南
420000,湖北省,17,1.0,0,0,68429,0,4512,,20220930,湖北
430000,湖南省,18,4.0,0,0,1457,0,4,,20220930,湖南
440000,广东省,19,50.0,0,33,10055,0,8,,20220930,广东
450000,广西壮族自治区,20,16.0,0,0,2329,0,2,,20220930,广西
460000,海南省,21,0.0,0,0,8955,0,6,,20220930,海南
500000,重庆市,22,1.0,0,3,1043,0,6,,20220930,重庆
510000,四川省,23,39.0,0,26,5650,0,3,,20220930,四川
520000,贵州省,24,83.0,0,2,921,0,2,,20220930,贵州
530000,云南省,25,19.0,0,5,2411,0,2,,20220930,云南
540000,西藏自治区,26,59.0,0,5,1384,0,0,,20220930,西藏
610000,陕西省,27,5.0,0,2,3746,0,3,,20220930,陕西
620000,甘肃省,28,4.0,0,0,1350,0,2,,20220930,甘肃
630000,青海省,29,1.0,0,0,239,0,0,,20220930,青海
640000,宁夏回族自治区,30,166.0,0,4,146,0,0,,20220930,宁夏
650000,新疆维吾尔自治区,31,30.0,0,0,1170,0,3,,20220930,新疆维吾尔自治
110000,北京市,1,9.0,0,7,4234,0,9,,20221001,北京
120000,天津市,2,28.0,0,3,2378,0,3,,20221001,天津
130000,河北省,3,9.0,0,0,2029,0,7,,20221001,河北
140000,山西省,4,3.0,0,9,491,0,0,,20221001,山西
150000,内蒙古自治区,5,9.0,0,27,2817,0,1,,20221001,内蒙古
210000,辽宁省,6,3.0,0,1,1895,0,2,,20221001,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,,20221001,吉林
230000,黑龙江省,8,22.0,0,0,3389,0,13,,20221001,黑龙江
310000,上海市,9,18.0,0,5,64179,0,595,,20221001,上海
320000,江苏省,10,5.0,0,3,2414,0,0,,20221001,江苏
330000,浙江省,11,21.0,0,2,3427,0,1,,20221001,浙江
340000,安徽省,12,5.0,0,0,1506,0,6,,20221001,安徽
350000,福建省,13,1.0,0,15,4387,0,1,,20221001,福建
360000,江西省,14,2.0,0,0,1495,0,1,,20221001,江西
370000,山东省,15,14.0,0,5,3111,0,7,,20221001,山东
410000,河南省,16,17.0,0,0,3330,0,22,,20221001,河南
420000,湖北省,17,6.0,0,1,68430,0,4512,,20221001,湖北
430000,湖南省,18,3.0,0,1,1458,0,4,,20221001,湖南
440000,广东省,19,31.0,0,46,10101,0,8,,20221001,广东
450000,广西壮族自治区,20,10.0,0,0,2329,0,2,,20221001,广西
460000,海南省,21,0.0,0,0,8955,0,6,,20221001,海南
500000,重庆市,22,3.0,0,0,1043,0,6,,20221001,重庆
510000,四川省,23,38.0,0,31,5681,0,3,,20221001,四川
520000,贵州省,24,24.0,0,3,924,0,2,,20221001,贵州
530000,云南省,25,12.0,0,6,2417,0,2,,20221001,云南
540000,西藏自治区,26,49.0,0,5,1389,0,0,,20221001,西藏
610000,陕西省,27,8.0,0,3,3749,0,3,,20221001,陕西
620000,甘肃省,28,4.0,0,0,1350,0,2,,20221001,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221001,青海
640000,宁夏回族自治区,30,156.0,0,6,152,0,0,,20221001,宁夏
650000,新疆维吾尔自治区,31,30.0,0,0,1170,0,3,,20221001,新疆维吾尔自治
110000,北京市,1,6.0,0,6,4240,0,9,,20221002,北京
120000,天津市,2,27.0,0,1,2379,0,3,,20221002,天津
130000,河北省,3,1.0,0,0,2029,0,7,,20221002,河北
140000,山西省,4,10.0,0,3,494,0,0,,20221002,山西
150000,内蒙古自治区,5,30.0,0,87,2904,0,1,,20221002,内蒙古
210000,辽宁省,6,1.0,0,1,1896,0,2,,20221002,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,,20221002,吉林
230000,黑龙江省,8,9.0,0,0,3389,0,13,,20221002,黑龙江
310000,上海市,9,28.0,0,4,64183,0,595,,20221002,上海
320000,江苏省,10,8.0,0,6,2420,0,0,,20221002,江苏
330000,浙江省,11,18.0,0,1,3428,0,1,,20221002,浙江
340000,安徽省,12,4.0,0,0,1506,0,6,,20221002,安徽
350000,福建省,13,1.0,0,13,4400,0,1,,20221002,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221002,江西
370000,山东省,15,12.0,0,1,3112,0,7,,20221002,山东
410000,河南省,16,17.0,0,0,3330,0,22,,20221002,河南
420000,湖北省,17,6.0,0,0,68430,0,4512,,20221002,湖北
430000,湖南省,18,4.0,0,8,1466,0,4,,20221002,湖南
440000,广东省,19,40.0,0,30,10131,0,8,,20221002,广东
450000,广西壮族自治区,20,17.0,0,0,2329,0,2,,20221002,广西
460000,海南省,21,0.0,0,0,8955,0,6,,20221002,海南
500000,重庆市,22,4.0,0,5,1048,0,6,,20221002,重庆
510000,四川省,23,47.0,0,54,5735,0,3,,20221002,四川
520000,贵州省,24,29.0,0,3,927,0,2,,20221002,贵州
530000,云南省,25,30.0,0,6,2423,0,2,,20221002,云南
540000,西藏自治区,26,43.0,0,6,1395,0,0,,20221002,西藏
610000,陕西省,27,14.0,0,1,3750,0,3,,20221002,陕西
620000,甘肃省,28,4.0,0,0,1350,0,2,,20221002,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221002,青海
640000,宁夏回族自治区,30,127.0,0,4,156,0,0,,20221002,宁夏
650000,新疆维吾尔自治区,31,33.0,0,0,1170,0,3,,20221002,新疆维吾尔自治
110000,北京市,1,5.0,0,10,4250,0,9,,20221003,北京
120000,天津市,2,22.0,0,5,2384,0,3,,20221003,天津
130000,河北省,3,6.0,0,1,2030,0,7,,20221003,河北
140000,山西省,4,13.0,0,5,499,0,0,,20221003,山西
150000,内蒙古自治区,5,227.0,0,152,3056,0,1,,20221003,内蒙古
210000,辽宁省,6,1.0,0,0,1896,0,2,,20221003,辽宁
220000,吉林省,7,0.0,0,0,40331,0,5,,20221003,吉林
230000,黑龙江省,8,5.0,0,2,3391,0,13,,20221003,黑龙江
310000,上海市,9,27.0,0,0,64183,0,595,,20221003,上海
320000,江苏省,10,16.0,0,12,2432,0,0,,20221003,江苏
330000,浙江省,11,40.0,0,1,3429,0,1,,20221003,浙江
340000,安徽省,12,5.0,0,1,1507,0,6,,20221003,安徽
350000,福建省,13,1.0,0,12,4412,0,1,,20221003,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221003,江西
370000,山东省,15,8.0,0,3,3115,0,7,,20221003,山东
410000,河南省,16,14.0,0,2,3332,0,22,,20221003,河南
420000,湖北省,17,10.0,0,0,68430,0,4512,,20221003,湖北
430000,湖南省,18,3.0,0,6,1472,0,4,,20221003,湖南
440000,广东省,19,33.0,0,46,10177,0,8,,20221003,广东
450000,广西壮族自治区,20,9.0,0,0,2329,0,2,,20221003,广西
460000,海南省,21,2.0,0,0,8955,0,6,,20221003,海南
500000,重庆市,22,5.0,0,1,1049,0,6,,20221003,重庆
510000,四川省,23,30.0,0,26,5761,0,3,,20221003,四川
520000,贵州省,24,30.0,0,0,927,0,2,,20221003,贵州
530000,云南省,25,39.0,0,14,2437,0,2,,20221003,云南
540000,西藏自治区,26,47.0,0,6,1401,0,0,,20221003,西藏
610000,陕西省,27,14.0,0,2,3752,0,3,,20221003,陕西
620000,甘肃省,28,14.0,0,0,1350,0,2,,20221003,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221003,青海
640000,宁夏回族自治区,30,67.0,0,0,156,0,0,,20221003,宁夏
650000,新疆维吾尔自治区,31,38.0,0,0,1170,0,3,,20221003,新疆维吾尔自治
110000,北京市,1,5.0,0,8,4258,0,9,,20221004,北京
120000,天津市,2,66.0,0,3,2387,0,3,,20221004,天津
130000,河北省,3,12.0,0,1,2031,0,7,,20221004,河北
140000,山西省,4,7.0,0,6,505,0,0,,20221004,山西
150000,内蒙古自治区,5,243.0,0,65,3121,0,1,,20221004,内蒙古
210000,辽宁省,6,1.0,0,0,1896,0,2,,20221004,辽宁
220000,吉林省,7,2.0,0,0,40331,0,5,,20221004,吉林
230000,黑龙江省,8,6.0,0,1,3392,0,13,,20221004,黑龙江
310000,上海市,9,25.0,0,2,64185,0,595,,20221004,上海
320000,江苏省,10,31.0,0,24,2456,0,0,,20221004,江苏
330000,浙江省,11,34.0,0,1,3430,0,1,,20221004,浙江
340000,安徽省,12,4.0,0,1,1508,0,6,,20221004,安徽
350000,福建省,13,1.0,0,9,4421,0,1,,20221004,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221004,江西
370000,山东省,15,7.0,0,8,3123,0,7,,20221004,山东
410000,河南省,16,20.0,0,1,3333,0,22,,20221004,河南
420000,湖北省,17,20.0,0,0,68430,0,4512,,20221004,湖北
430000,湖南省,18,10.0,0,4,1476,0,4,,20221004,湖南
440000,广东省,19,48.0,0,52,10229,0,8,,20221004,广东
450000,广西壮族自治区,20,7.0,0,0,2329,0,2,,20221004,广西
460000,海南省,21,0.0,0,0,8955,0,6,,20221004,海南
500000,重庆市,22,15.0,0,13,1062,0,6,,20221004,重庆
510000,四川省,23,41.0,0,34,5795,0,3,,20221004,四川
520000,贵州省,24,17.0,0,0,927,0,2,,20221004,贵州
530000,云南省,25,51.0,0,23,2460,0,2,,20221004,云南
540000,西藏自治区,26,37.0,0,5,1406,0,0,,20221004,西藏
610000,陕西省,27,18.0,0,5,3757,0,3,,20221004,陕西
620000,甘肃省,28,13.0,0,0,1350,0,2,,20221004,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221004,青海
640000,宁夏回族自治区,30,29.0,0,7,163,0,0,,20221004,宁夏
650000,新疆维吾尔自治区,31,91.0,0,0,1170,0,3,,20221004,新疆维吾尔自治
110000,北京市,1,5.0,0,10,4268,0,9,,20221005,北京
120000,天津市,2,60.0,0,5,2392,0,3,,20221005,天津
130000,河北省,3,2.0,0,0,2031,0,7,,20221005,河北
140000,山西省,4,5.0,0,8,513,0,0,,20221005,山西
150000,内蒙古自治区,5,446.0,0,26,3147,0,1,,20221005,内蒙古
210000,辽宁省,6,2.0,0,4,1900,0,2,,20221005,辽宁
220000,吉林省,7,7.0,0,0,40331,0,5,,20221005,吉林
230000,黑龙江省,8,10.0,0,5,3397,0,13,,20221005,黑龙江
310000,上海市,9,40.0,0,3,64188,0,595,,20221005,上海
320000,江苏省,10,17.0,0,10,2466,0,0,,20221005,江苏
330000,浙江省,11,34.0,0,0,3430,0,1,,20221005,浙江
340000,安徽省,12,7.0,0,0,1508,0,6,,20221005,安徽
350000,福建省,13,5.0,0,9,4430,0,1,,20221005,福建
360000,江西省,14,3.0,0,0,1495,0,1,,20221005,江西
370000,山东省,15,9.0,0,2,3125,0,7,,20221005,山东
410000,河南省,16,24.0,0,3,3336,0,22,,20221005,河南
420000,湖北省,17,48.0,0,0,68430,0,4512,,20221005,湖北
430000,湖南省,18,8.0,0,3,1479,0,4,,20221005,湖南
440000,广东省,19,37.0,0,56,10285,0,8,,20221005,广东
450000,广西壮族自治区,20,17.0,0,1,2330,0,2,,20221005,广西
460000,海南省,21,0.0,0,2,8957,0,6,,20221005,海南
500000,重庆市,22,24.0,0,13,1075,0,6,,20221005,重庆
510000,四川省,23,50.0,0,38,5833,0,3,,20221005,四川
520000,贵州省,24,11.0,0,1,928,0,2,,20221005,贵州
530000,云南省,25,33.0,0,11,2471,0,2,,20221005,云南
540000,西藏自治区,26,36.0,0,4,1410,0,0,,20221005,西藏
610000,陕西省,27,29.0,0,11,3768,0,3,,20221005,陕西
620000,甘肃省,28,10.0,0,1,1351,0,2,,20221005,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221005,青海
640000,宁夏回族自治区,30,32.0,0,3,166,0,0,,20221005,宁夏
650000,新疆维吾尔自治区,31,97.0,0,0,1170,0,3,,20221005,新疆维吾尔自治
110000,北京市,1,2.0,0,10,4278,0,9,,20221006,北京
120000,天津市,2,20.0,0,6,2398,0,3,,20221006,天津
130000,河北省,3,15.0,0,1,2032,0,7,,20221006,河北
140000,山西省,4,21.0,0,8,521,0,0,,20221006,山西
150000,内蒙古自治区,5,661.0,0,15,3162,0,1,,20221006,内蒙古
210000,辽宁省,6,2.0,0,3,1903,0,2,,20221006,辽宁
220000,吉林省,7,7.0,0,0,40331,0,5,,20221006,吉林
230000,黑龙江省,8,10.0,0,3,3400,0,13,,20221006,黑龙江
310000,上海市,9,35.0,0,2,64190,0,595,,20221006,上海
320000,江苏省,10,34.0,0,6,2472,0,0,,20221006,江苏
330000,浙江省,11,31.0,0,5,3435,0,1,,20221006,浙江
340000,安徽省,12,6.0,0,1,1509,0,6,,20221006,安徽
350000,福建省,13,3.0,0,18,4448,0,1,,20221006,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221006,江西
370000,山东省,15,7.0,0,4,3129,0,7,,20221006,山东
410000,河南省,16,23.0,0,5,3341,0,22,,20221006,河南
420000,湖北省,17,58.0,0,0,68430,0,4512,,20221006,湖北
430000,湖南省,18,23.0,0,6,1485,0,4,,20221006,湖南
440000,广东省,19,52.0,0,68,10353,0,8,,20221006,广东
450000,广西壮族自治区,20,15.0,0,0,2330,0,2,,20221006,广西
460000,海南省,21,2.0,0,7,8964,0,6,,20221006,海南
500000,重庆市,22,29.0,0,26,1101,0,6,,20221006,重庆
510000,四川省,23,57.0,0,47,5880,0,3,,20221006,四川
520000,贵州省,24,13.0,0,1,929,0,2,,20221006,贵州
530000,云南省,25,28.0,0,30,2501,0,2,,20221006,云南
540000,西藏自治区,26,30.0,0,5,1415,0,0,,20221006,西藏
610000,陕西省,27,45.0,0,5,3773,0,3,,20221006,陕西
620000,甘肃省,28,15.0,0,0,1351,0,2,,20221006,甘肃
630000,青海省,29,1.0,0,0,239,0,0,,20221006,青海
640000,宁夏回族自治区,30,27.0,0,6,172,0,0,,20221006,宁夏
650000,新疆维吾尔自治区,31,96.0,0,0,1170,0,3,,20221006,新疆维吾尔自治
110000,北京市,1,7.0,0,10,4288,0,9,,20221007,北京
120000,天津市,2,10.0,0,2,2400,0,3,,20221007,天津
130000,河北省,3,14.0,0,0,2032,0,7,,20221007,河北
140000,山西省,4,32.0,0,30,551,0,0,,20221007,山西
150000,内蒙古自治区,5,388.0,0,256,3418,0,1,,20221007,内蒙古
210000,辽宁省,6,10.0,0,5,1908,0,2,,20221007,辽宁
220000,吉林省,7,9.0,0,0,40331,0,5,,20221007,吉林
230000,黑龙江省,8,6.0,0,1,3401,0,13,,20221007,黑龙江
310000,上海市,9,32.0,0,3,64193,0,595,,20221007,上海
320000,江苏省,10,32.0,0,7,2479,0,0,,20221007,江苏
330000,浙江省,11,15.0,0,0,3435,0,1,,20221007,浙江
340000,安徽省,12,9.0,0,0,1509,0,6,,20221007,安徽
350000,福建省,13,14.0,0,12,4460,0,1,,20221007,福建
360000,江西省,14,2.0,0,0,1495,0,1,,20221007,江西
370000,山东省,15,14.0,0,1,3130,0,7,,20221007,山东
410000,河南省,16,28.0,0,0,3341,0,22,,20221007,河南
420000,湖北省,17,109.0,0,0,68430,0,4512,,20221007,湖北
430000,湖南省,18,7.0,0,5,1490,0,4,,20221007,湖南
440000,广东省,19,55.0,0,57,10410,0,8,,20221007,广东
450000,广西壮族自治区,20,26.0,0,1,2331,0,2,,20221007,广西
460000,海南省,21,1.0,0,2,8966,0,6,,20221007,海南
500000,重庆市,22,25.0,0,17,1118,0,6,,20221007,重庆
510000,四川省,23,53.0,0,51,5931,0,3,,20221007,四川
520000,贵州省,24,7.0,0,1,930,0,2,,20221007,贵州
530000,云南省,25,29.0,0,13,2514,0,2,,20221007,云南
540000,西藏自治区,26,27.0,0,4,1419,0,0,,20221007,西藏
610000,陕西省,27,34.0,0,15,3788,0,3,,20221007,陕西
620000,甘肃省,28,52.0,0,0,1351,0,2,,20221007,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221007,青海
640000,宁夏回族自治区,30,33.0,0,4,176,0,0,,20221007,宁夏
650000,新疆维吾尔自治区,31,344.0,0,4,1174,0,3,,20221007,新疆维吾尔自治
110000,北京市,1,11.0,0,15,4303,0,9,,20221008,北京
120000,天津市,2,9.0,0,3,2403,0,3,,20221008,天津
130000,河北省,3,12.0,0,0,2032,0,7,,20221008,河北
140000,山西省,4,16.0,0,20,571,0,0,,20221008,山西
150000,内蒙古自治区,5,424.0,0,210,3628,0,1,,20221008,内蒙古
210000,辽宁省,6,20.0,0,4,1912,0,2,,20221008,辽宁
220000,吉林省,7,7.0,0,0,40331,0,5,,20221008,吉林
230000,黑龙江省,8,8.0,0,2,3403,0,13,,20221008,黑龙江
310000,上海市,9,38.0,0,3,64196,0,595,,20221008,上海
320000,江苏省,10,19.0,0,8,2487,0,0,,20221008,江苏
330000,浙江省,11,21.0,0,4,3439,0,1,,20221008,浙江
340000,安徽省,12,22.0,0,1,1510,0,6,,20221008,安徽
350000,福建省,13,10.0,0,17,4477,0,1,,20221008,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221008,江西
370000,山东省,15,10.0,0,0,3130,0,7,,20221008,山东
410000,河南省,16,34.0,0,8,3349,0,22,,20221008,河南
420000,湖北省,17,32.0,0,0,68430,0,4512,,20221008,湖北
430000,湖南省,18,18.0,0,3,1493,0,4,,20221008,湖南
440000,广东省,19,42.0,0,48,10458,0,8,,20221008,广东
450000,广西壮族自治区,20,16.0,0,1,2332,0,2,,20221008,广西
460000,海南省,21,0.0,0,8,8974,0,6,,20221008,海南
500000,重庆市,22,8.0,0,23,1141,0,6,,20221008,重庆
510000,四川省,23,55.0,0,27,5958,0,3,,20221008,四川
520000,贵州省,24,15.0,0,2,932,0,2,,20221008,贵州
530000,云南省,25,39.0,0,16,2530,0,2,,20221008,云南
540000,西藏自治区,26,29.0,0,4,1423,0,0,,20221008,西藏
610000,陕西省,27,30.0,0,20,3808,0,3,,20221008,陕西
620000,甘肃省,28,61.0,0,0,1351,0,2,,20221008,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221008,青海
640000,宁夏回族自治区,30,32.0,0,3,179,0,0,,20221008,宁夏
650000,新疆维吾尔自治区,31,384.0,0,53,1227,0,3,,20221008,新疆维吾尔自治
110000,北京市,1,5.0,0,18,4321,0,9,,20221009,北京
120000,天津市,2,3.0,0,1,2404,0,3,,20221009,天津
130000,河北省,3,20.0,0,0,2032,0,7,,20221009,河北
140000,山西省,4,14.0,0,25,596,0,0,,20221009,山西
150000,内蒙古自治区,5,561.0,0,123,3751,0,1,,20221009,内蒙古
210000,辽宁省,6,30.0,0,4,1916,0,2,,20221009,辽宁
220000,吉林省,7,5.0,0,0,40331,0,5,,20221009,吉林
230000,黑龙江省,8,1.0,0,1,3404,0,13,,20221009,黑龙江
310000,上海市,9,44.0,0,3,64199,0,595,,20221009,上海
320000,江苏省,10,27.0,0,4,2491,0,0,,20221009,江苏
330000,浙江省,11,22.0,0,8,3447,0,1,,20221009,浙江
340000,安徽省,12,41.0,0,0,1510,0,6,,20221009,安徽
350000,福建省,13,7.0,0,20,4497,0,1,,20221009,福建
360000,江西省,14,4.0,0,0,1495,0,1,,20221009,江西
370000,山东省,15,15.0,0,3,3133,0,7,,20221009,山东
410000,河南省,16,46.0,0,11,3360,0,22,,20221009,河南
420000,湖北省,17,54.0,0,0,68430,0,4512,,20221009,湖北
430000,湖南省,18,18.0,0,4,1497,0,4,,20221009,湖南
440000,广东省,19,49.0,0,58,10516,0,8,,20221009,广东
450000,广西壮族自治区,20,6.0,0,0,2332,0,2,,20221009,广西
460000,海南省,21,0.0,0,3,8977,0,6,,20221009,海南
500000,重庆市,22,17.0,0,10,1151,0,6,,20221009,重庆
510000,四川省,23,87.0,0,22,5980,0,3,,20221009,四川
520000,贵州省,24,8.0,0,0,932,0,2,,20221009,贵州
530000,云南省,25,51.0,0,28,2558,0,2,,20221009,云南
540000,西藏自治区,26,23.0,0,5,1428,0,0,,20221009,西藏
610000,陕西省,27,20.0,0,9,3817,0,3,,20221009,陕西
620000,甘肃省,28,68.0,0,0,1351,0,2,,20221009,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221009,青海
640000,宁夏回族自治区,30,49.0,0,4,183,0,0,,20221009,宁夏
650000,新疆维吾尔自治区,31,377.0,0,70,1297,0,3,,20221009,新疆维吾尔自治
110000,北京市,1,5.0,0,16,4337,0,9,,20221010,北京
120000,天津市,2,11.0,0,2,2406,0,3,,20221010,天津
130000,河北省,3,18.0,0,0,2032,0,7,,20221010,河北
140000,山西省,4,21.0,0,16,612,0,0,,20221010,山西
150000,内蒙古自治区,5,637.0,0,147,3898,0,1,,20221010,内蒙古
210000,辽宁省,6,20.0,0,11,1927,0,2,,20221010,辽宁
220000,吉林省,7,14.0,0,0,40331,0,5,,20221010,吉林
230000,黑龙江省,8,6.0,0,0,3404,0,13,,20221010,黑龙江
310000,上海市,9,42.0,0,6,64205,0,595,,20221010,上海
320000,江苏省,10,24.0,0,9,2500,0,0,,20221010,江苏
330000,浙江省,11,24.0,0,8,3455,0,1,,20221010,浙江
340000,安徽省,12,20.0,0,1,1511,0,6,,20221010,安徽
350000,福建省,13,5.0,0,21,4518,0,1,,20221010,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221010,江西
370000,山东省,15,19.0,0,3,3136,0,7,,20221010,山东
410000,河南省,16,26.0,0,12,3372,0,22,,20221010,河南
420000,湖北省,17,29.0,0,0,68430,0,4512,,20221010,湖北
430000,湖南省,18,16.0,0,5,1502,0,4,,20221010,湖南
440000,广东省,19,47.0,0,65,10581,0,8,,20221010,广东
450000,广西壮族自治区,20,13.0,0,3,2335,0,2,,20221010,广西
460000,海南省,21,0.0,0,0,8977,0,6,,20221010,海南
500000,重庆市,22,24.0,0,26,1177,0,6,,20221010,重庆
510000,四川省,23,182.0,0,20,6000,0,3,,20221010,四川
520000,贵州省,24,6.0,0,1,933,0,2,,20221010,贵州
530000,云南省,25,41.0,0,14,2572,0,2,,20221010,云南
540000,西藏自治区,26,21.0,0,4,1432,0,0,,20221010,西藏
610000,陕西省,27,17.0,0,9,3826,0,3,,20221010,陕西
620000,甘肃省,28,55.0,0,0,1351,0,2,,20221010,甘肃
630000,青海省,29,0.0,0,0,239,0,0,,20221010,青海
640000,宁夏回族自治区,30,39.0,0,10,193,0,0,,20221010,宁夏
650000,新疆维吾尔自治区,31,376.0,0,82,1379,0,3,,20221010,新疆维吾尔自治
110000,北京市,1,4.0,0,13,4350,0,9,,20221011,北京
120000,天津市,2,10.0,0,2,2408,0,3,,20221011,天津
130000,河北省,3,15.0,0,1,2033,0,7,,20221011,河北
140000,山西省,4,57.0,0,78,690,0,0,,20221011,山西
150000,内蒙古自治区,5,465.0,0,48,3946,0,1,,20221011,内蒙古
210000,辽宁省,6,22.0,0,25,1952,0,2,,20221011,辽宁
220000,吉林省,7,11.0,0,0,40331,0,5,,20221011,吉林
230000,黑龙江省,8,14.0,0,6,3410,0,13,,20221011,黑龙江
310000,上海市,9,53.0,0,5,64210,0,595,,20221011,上海
320000,江苏省,10,29.0,0,8,2508,0,0,,20221011,江苏
330000,浙江省,11,11.0,0,3,3458,0,1,,20221011,浙江
340000,安徽省,12,26.0,0,0,1511,0,6,,20221011,安徽
350000,福建省,13,4.0,0,14,4532,0,1,,20221011,福建
360000,江西省,14,0.0,0,0,1495,0,1,,20221011,江西
370000,山东省,15,17.0,0,5,3141,0,7,,20221011,山东
410000,河南省,16,47.0,0,13,3385,0,22,,20221011,河南
420000,湖北省,17,12.0,0,0,68430,0,4512,,20221011,湖北
430000,湖南省,18,15.0,0,14,1516,0,4,,20221011,湖南
440000,广东省,19,31.0,0,57,10638,0,8,,20221011,广东
450000,广西壮族自治区,20,6.0,0,0,2335,0,2,,20221011,广西
460000,海南省,21,0.0,0,2,8979,0,6,,20221011,海南
500000,重庆市,22,27.0,0,17,1194,0,6,,20221011,重庆
